,0,1,2
0,0.8144365403857535,0.9685503991751889,1.0
1,0.11369091498216768,0.6174926825507264,1.0
2,-0.13429043927817216,0.9996030953257553,1.0
3,-0.4819682479866125,0.4564072501197669,1.0
4,0.6306425991068977,0.6748209307064547,1.0
5,-0.18175730878399482,0.6536216814332518,1.0
6,1.032513356219068,0.969484244286568,1.0
7,-0.4218333503480658,-0.7976244242103562,0.0
8,0.29982421744273013,0.4644836207338312,1.0
9,-0.5107661594631627,0.43900543118070123,1.0
10,-0.7379122082119931,0.8646287306032152,1.0
11,-0.02991186641742392,0.5998883785590092,1.0
12,0.5354356960821492,-0.8368378540909134,0.0
13,-0.5072675861392721,0.7626121184128924,1.0
14,-0.8074234374286455,-0.6648629575941097,0.0
15,0.5586570615626749,-0.9666419420721765,0.0
16,-1.0303348298587574,0.9554273853168938,1.0
17,0.6089385254231262,0.6104486848878238,1.0
18,-0.5491821071096716,0.4211955790616202,1.0
19,-0.09291385883250297,-0.885298878443458,0.0
20,0.45093385465948593,0.9771080508626151,1.0
21,-0.06840684605684863,0.31863344222678713,1.0
22,-0.7437392518518023,0.6258565862732874,1.0
23,0.10142565297650602,-0.3771643330359,0.0
24,-0.009485482409255975,-0.5791344356831615,0.0
25,-0.25151716569476096,-0.9456839343018698,0.0
26,0.6111029929012205,-0.9522442925595361,0.0
27,-0.5802876604952628,-0.6774882318636826,0.0
28,-0.559695624293721,0.7946757883839598,1.0
29,-0.5769379924660525,-0.897254861823113,0.0
30,0.26596219653285497,0.7591490891734274,1.0
31,-0.7124913714016214,0.7679895871163764,1.0
32,-0.40391639324271694,-0.7145980864651739,0.0
33,-0.7745752577576289,0.9189976026166847,1.0
34,0.8122324415754486,0.7663466268245368,1.0
35,0.5400228613835846,0.5356407400563199,1.0
36,-0.10993783585361358,-0.42142330316825594,0.0
37,0.9040657188084337,-0.7004236861861174,0.0
38,-0.029279704314082992,-0.6890194357084883,0.0
39,0.358600869565425,-0.6765914790009216,0.0
40,0.3421047658102699,0.6392768404727551,1.0
41,0.011369774320776946,0.4804365031280513,1.0
42,0.43224862526902896,-0.50174723599188,0.0
43,-0.3938342186168491,-0.8982174287946155,0.0
44,0.4355972020437398,-0.36122069079247976,0.0
45,-0.8914694023872977,-0.7464739624138953,0.0
46,-0.907260895513654,0.6802033878994902,1.0
47,-0.70274497617552,0.5294325008472076,1.0
48,0.2671974913494847,-0.801631227955842,0.0
49,-0.0901643163210014,-0.7010866235360185,0.0
50,-0.428217181942498,-0.8433950585317926,0.0
51,0.707875533853896,0.5999273490751386,1.0
52,-0.044004954301357854,0.9791731886559472,1.0
53,-0.43576048905427595,-0.46282741456401033,0.0
54,0.07651673575063951,-0.8196954474740843,0.0
55,0.5131968596639749,0.7716431688869975,1.0
56,0.26427239887485904,-0.9004070309884731,0.0
57,0.17184147804337607,0.4165120519857046,1.0
58,0.3449738828739338,0.5918339401078041,1.0
59,0.6152066147702117,-0.8320805947934897,0.0
60,-0.11341537553020346,0.6736876667142583,1.0
61,0.455159889400114,0.8009708504169716,1.0
62,0.46691633714718345,0.8968135376289404,1.0
63,-0.8749097413675144,-0.9566904836992037,0.0
64,-0.44814154757369823,0.7816353777481746,1.0
65,0.05155331301538643,0.5589546132124315,1.0
66,0.9025125954582529,-0.806190678392174,0.0
67,0.5336921105463518,-0.828558724851718,0.0
68,0.7309424323267799,-0.8634974158549955,0.0
69,-0.33692101650663786,0.799590166310258,1.0
70,-0.4912083986823998,-0.896850908548306,0.0
71,0.5917749573991369,-0.994042439544686,0.0
72,-0.14449234988252685,0.5508825260978031,1.0
73,0.8477644010153192,-0.6693198616312435,0.0
74,-0.5770196058453525,-0.8462669099759725,0.0
75,-0.6163194550226458,0.6959232396231126,1.0
76,-0.8418974182529015,-0.9630161181505591,0.0
77,0.37801296257680045,-0.38541618228507546,0.0
78,0.8385644404536452,-0.6772397631314309,0.0
79,0.6950473953737865,0.7644071189741285,1.0
80,0.3632677023270684,0.5148562377871405,1.0
81,0.10051145598425235,0.712521840222761,1.0
82,-0.7389158049226758,0.7664610153172244,1.0
83,0.7988085139356567,-0.6373298772523722,0.0
84,0.6417221017782304,-0.5060054042501659,0.0
85,0.05122404668168177,0.8944242909972242,1.0
86,-0.7815157804413871,0.7392337021457615,1.0
87,-0.8786872521507377,-0.8903605381013315,0.0
88,0.5324284184528757,0.6747922359814564,1.0
89,0.6934579434344003,0.5261719315346104,1.0
90,0.43698431635197876,0.9419590422963777,1.0
91,-0.30338842820623074,0.3505964846753218,1.0
92,-0.46025022141542177,0.5761653961289527,1.0
93,-0.18390512879764503,0.6583119345711127,1.0
